lemma	sense	pos	definitionEn	definitionZh	usageExplanationZh	exampleEn	exampleZh	collocations
revolution	noun	noun	a fundamental change in political power or organization, often achieved through force	革命	常見 the French Revolution、industrial revolution，也可指徹底的變革，未必涉及武力。	The invention of the internet sparked a technological revolution.	網際網路的發明引發了一場科技革命。	[{"text":"a political revolution","meaningZh":"政治革命"}]
revolutionary	adjective	adjective	involving a great and sudden change, especially one that transforms a field or system	革命性的；創新的	常修飾 technology、idea，強調帶來根本性、突破性的改變。	The new vaccine was hailed as a revolutionary breakthrough in medicine.	這款新疫苗被譽為醫學上一項革命性的突破。	[{"text":"a revolutionary idea","meaningZh":"革命性的構想"}]
revulsion	noun	noun	a strong feeling of disgust or repugnance	強烈厭惡；反感	正式用語，常見 a sense of revulsion，形容對某事物產生強烈的厭惡情緒。	She felt a wave of revulsion at the sight of the rotting food.	看到那些腐爛的食物，她感到一陣強烈的反感。	[{"text":"feel revulsion at","meaningZh":"對某事感到強烈厭惡"}]
reward	noun	noun	something given in return for good behavior, service, or achievement	報酬；獎賞	常見 as a reward for，可指金錢、榮譽或抽象的滿足感。	Her hard work was finally rewarded with a promotion.	她的努力終於獲得了升遷這項獎賞。	[{"text":"a reward for hard work","meaningZh":"努力工作的回報"}]
rhetoric	noun	noun	persuasive language used in speaking or writing, sometimes without much sincerity	修辭；言辭（尤指誇大或空洞的）	常帶輕微負面意涵，指華麗但可能空洞的政治或宣傳言論，如 political rhetoric。	The politician's speech was full of rhetoric but lacked concrete policies.	這位政治人物的演說充滿了修辭，卻缺乏具體的政策。	[{"text":"empty rhetoric","meaningZh":"空洞的言辭"}]
rhyme	noun	noun	a word that has the same final sound as another, or a short poem using such words	押韻；韻文	常見 nursery rhyme（童謠），也可作動詞 rhyme with，指字詞尾音相似。	"Cat" and "hat" rhyme with each other.	「cat」和「hat」彼此押韻。	[{"text":"a nursery rhyme","meaningZh":"童謠"}]
rhythm	noun	noun	a regular repeated pattern of sound or movement, especially in music	節奏；韻律	常見 sense of rhythm、the rhythm of life，可指音樂節拍，也可比喻指事物的規律變化。	The dancers moved in perfect rhythm with the music.	舞者隨著音樂節奏完美地舞動。	[{"text":"a steady rhythm","meaningZh":"穩定的節奏"}]
rhythmic	adjective	adjective	having a regular repeated pattern of sound or movement	有節奏的；有韻律的	常修飾 movement、breathing、music，強調規律性的重複模式。	The rhythmic beating of the drums set the pace for the dance.	鼓聲有節奏的敲擊為舞蹈定下了節拍。	[{"text":"rhythmic movement","meaningZh":"有節奏的動作"}]
ribbon	noun	noun	a long, narrow strip of fabric used for tying or decoration	緞帶；絲帶	常見 tie a ribbon、a ribbon of + N（一條狀的……），也可比喻用於形容細長條狀物。	She tied her hair with a red ribbon.	她用一條紅色的緞帶綁起頭髮。	[{"text":"a silk ribbon","meaningZh":"絲帶"}]
rickety	adjective	adjective	likely to collapse or break because poorly made or in bad condition	搖搖欲墜的；不穩固的	常修飾 chair、staircase、bridge，形容結構不牢固、容易倒塌的物品。	They climbed the rickety old staircase very carefully.	他們非常小心地爬上那座搖搖欲墜的老舊樓梯。	[{"text":"a rickety chair","meaningZh":"搖搖晃晃的椅子"}]
rider	noun	noun	a person who rides a horse, bicycle, or other vehicle, or an additional clause attached to a document	騎乘者；附加條款	日常指騎馬、騎車的人；法律語境則指附加於法案或保單的額外條款。	The insurance policy includes a rider covering flood damage.	這份保險保單包含一項涵蓋水災損害的附加條款。	[{"text":"an insurance rider","meaningZh":"保險附約"}]
ridge	noun	noun	a long, narrow raised strip of land, especially along the top of a hill or mountain	山脊；山脈	常見 mountain ridge，指山脈或高地上狹長隆起的部分。	Hikers reached the ridge just before sunset.	健行者在日落前抵達了山脊。	[{"text":"a mountain ridge","meaningZh":"山脊"}]
ridiculous	adjective	adjective	deserving or provoking mockery because extremely unreasonable or absurd	荒謬的；可笑的	常修飾 idea、price、situation，語氣帶輕視，強調事物荒唐到令人發笑或難以置信。	It's ridiculous to expect us to finish this project in one day.	要求我們一天內完成這個專案，實在太荒謬了。	[{"text":"a ridiculous claim","meaningZh":"荒謬的說法"}]
rife	adjective	adjective	very common or widespread, especially something bad	盛行的；充斥的	常見 rife with，後接負面事物，如 rumors were rife（謠言四起）。	The city has become rife with crime in recent years.	近年來，這座城市犯罪橫行。	[{"text":"rife with corruption","meaningZh":"貪腐橫行"}]
rifle	noun	noun	a gun with a long barrel, held against the shoulder when fired	步槍	常見 hunting rifle、assault rifle；也可作動詞 rifle through，指迅速翻找搜刮。	The soldier carried a rifle over his shoulder.	這名士兵肩上扛著一把步槍。	[{"text":"a hunting rifle","meaningZh":"獵用步槍"}]
rigid	adjective	adjective	not able to bend or be changed easily; strict	堅硬的；僵化的	常修飾 material（材質堅硬）或 rules、schedule（規定嚴格、不知變通）。	The company's rigid dress code frustrated many employees.	這家公司嚴格的服裝規定讓許多員工感到不滿。	[{"text":"rigid rules","meaningZh":"僵化的規則"}]
rigorous	adjective	adjective	extremely thorough, careful, and demanding	嚴謹的；嚴格的	常修飾 testing、training、standards，強調過程極為嚴密、一絲不苟。	The medication underwent rigorous testing before approval.	這種藥物在核准前經過了嚴謹的測試。	[{"text":"rigorous testing","meaningZh":"嚴格的測試"}]
riot	noun	noun	a violent disturbance caused by a large crowd of people	暴動；騷亂	常見 race riot、prison riot，指群眾失控的暴力衝突；片語 a riot of colors 指色彩繽紛。	Police were called in to control the riot downtown.	警方被召集前來控制市中心的這場暴動。	[{"text":"a violent riot","meaningZh":"暴力騷亂"}]
ripe	adjective	adjective	fully grown and ready to be harvested or eaten, said especially of fruit	成熟的	常修飾水果、農作物；片語 the time is ripe for 指時機成熟，適合做某事。	These mangoes are perfectly ripe and ready to eat.	這些芒果熟度剛剛好，可以食用了。	[{"text":"ripe for change","meaningZh":"改變的時機已成熟"}]
ripen	verb	verb	to become fully mature and ready to eat, usually said of fruit	成熟；使成熟	常用於描述水果隨時間逐漸成熟的過程，如 ripen on the vine。	The bananas will ripen in a few days if left at room temperature.	這些香蕉放在室溫下幾天就會成熟。	[{"text":"ripen on the vine","meaningZh":"在藤上成熟"}]
ripple	noun	noun	a small wave or series of waves on the surface of water, or a spreading effect	漣漪；連鎖反應	字面指水面波紋；比喻指某事引發的連鎖影響，如 a ripple effect。	The stone created ripples across the calm lake.	石頭在平靜的湖面上激起了陣陣漣漪。	[{"text":"a ripple effect","meaningZh":"連鎖效應"}]
risky	adjective	adjective	involving the possibility of danger, failure, or loss	冒險的；有風險的	常修飾 investment、decision，強調可能帶來損失或失敗的不確定性。	Investing all your savings in one stock is risky.	把所有積蓄投資在單一股票上是有風險的。	[{"text":"a risky investment","meaningZh":"風險高的投資"}]
ritual	noun	noun	a series of actions performed in a set order, especially as part of a ceremony or habit	儀式；例行公事	宗教語境指正式典禮（religious ritual）；日常語境可指固定習慣，如 morning ritual。	The tea ceremony is an important ritual in Japanese culture.	茶道在日本文化中是一項重要的儀式。	[{"text":"a daily ritual","meaningZh":"每天固定的習慣"}]
